# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#  -   |    ==============>
#  |   \        /
#  |    `.____.'        Y ^
#  |         star 1       | 
#  |                      |                    _.-""""-._
#  | Impact               |                  .'          `.
#  | parameter            |                 /              \
#  |                      |---------> X    |                |
#  - - - - - - - - - - - - - - - - - - - - | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity
#         - there may be many simulstions with the same initial conditions (corresponding to different 
#           resolutions, for instance), see file ini_cond.txt

# Note: Stars are advanced from infinite separation to 3*(R1+R2) separation on point-mass, 
#       hyperbolic trajectories. The SPH simulation is started at that point (T=0)

# ----------------------------------------------------------------------
# This file contains "raw results" for all collision simulations
# ----------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id  : Unique id number for the collision (same as in other files)
# Star_id_1, Star_id_2 : Id numbers of stars (see stars.txt)
# Vrel_inf : Relative velocity at infinite separation
# ImpParam : Impact parameter
# Tend     : Total integration time (in physical units)

Coll_id Star_id_1 Star_id_2 Vrel_inf    ImpParam    Tend     
  14235       104        56 3.00000e+00 0.00000e+00 1.750e+02
  14236       104        56 3.00000e+00 1.02835e+00 1.750e+02
  14237       104        56 3.00000e+00 2.05670e+00 1.750e+02
  14238       104        56 3.00000e+00 3.08505e+00 1.750e+02
  14239       104        56 3.00000e+00 4.31907e+00 1.750e+02
  14240       104        56 3.00000e+00 5.55309e+00 1.750e+02
  14241       104        56 3.00000e+00 6.78711e+00 1.750e+02
  14242       104        56 3.00000e+00 8.63814e+00 1.750e+02
  14243       104        56 3.00000e+00 1.04892e+01 1.750e+02
  14244       104        56 3.00000e+00 1.23402e+01 1.750e+02
  14245       104        56 6.00000e+00 0.00000e+00 1.000e+03
  14246       104        56 6.00000e+00 9.11692e-01 1.000e+03
  14247       104        56 6.00000e+00 1.82338e+00 1.750e+02
  14248       104        56 6.00000e+00 2.73508e+00 1.750e+02
  14249       104        56 6.00000e+00 3.82911e+00 1.750e+02
  14250       104        56 6.00000e+00 4.92314e+00 1.750e+02
  14251       104        56 6.00000e+00 6.01717e+00 1.750e+02
  14252       104        56 6.00000e+00 6.01717e+00 1.750e+02
  14253       104        56 6.00000e+00 7.65821e+00 1.750e+02
  14254       104        56 6.00000e+00 9.29926e+00 1.750e+02
  14255       104        56 6.00000e+00 1.09403e+01 1.750e+02
  14256       104        56 1.00000e+01 0.00000e+00 1.750e+02
  14257       104        56 1.00000e+01 8.84817e-01 1.750e+02
  14258       104        56 1.00000e+01 1.76963e+00 1.750e+02
  14259       104        56 1.00000e+01 2.65445e+00 1.750e+02
  14260       104        56 1.00000e+01 3.71623e+00 1.750e+02
  14261       104        56 1.00000e+01 4.77801e+00 1.750e+02
  14262       104        56 1.00000e+01 5.83979e+00 1.750e+02
  14263       104        56 1.00000e+01 7.43246e+00 1.750e+02
  14264       104        56 1.00000e+01 9.02513e+00 1.750e+02
  14265       104        56 1.00000e+01 1.06178e+01 1.750e+02
  14266       104        56 3.00000e+01 0.00000e+00 1.750e+02
  14267       104        56 3.00000e+01 8.71067e-01 1.750e+02
  14268       104        56 3.00000e+01 1.74213e+00 1.750e+02
  14269       104        56 3.00000e+01 2.61320e+00 1.750e+02
  14270       104        56 3.00000e+01 3.65848e+00 1.750e+02
  14271       104        56 3.00000e+01 4.70376e+00 1.750e+02
  14272       104        56 3.00000e+01 5.74904e+00 1.750e+02
  14273       104        56 3.00000e+01 5.74904e+00 1.750e+02
  14274       104        56 3.00000e+01 7.31696e+00 1.750e+02
  14275       104        56 3.00000e+01 8.88488e+00 1.750e+02
  14276       104        56 3.00000e+01 1.04528e+01 1.750e+02
  14277       104        83 1.00000e-01 0.00000e+00 1.750e+02
  14278       104        83 1.00000e-01 1.98054e+01 1.750e+02
  14279       104        83 1.00000e-01 3.96108e+01 1.750e+02
  14280       104        83 1.00000e-01 5.94162e+01 1.750e+02
  14281       104        83 1.00000e-01 8.31827e+01 1.750e+02
  14282       104        83 1.00000e-01 1.06949e+02 1.750e+02
  14283       104        83 1.00000e-01 1.30716e+02 1.750e+02
  14284       104        83 1.00000e-01 1.66365e+02 1.750e+02
  14285       104        83 1.00000e-01 2.02015e+02 1.750e+02
  14286       104        83 1.00000e-01 2.37665e+02 1.750e+02
  14287       104        83 1.00000e-01 2.37665e+02 1.750e+02
  14288       104        83 1.00000e+00 0.00000e+00 1.750e+02
  14289       104        83 1.00000e+00 2.21937e+00 1.750e+02
  14290       104        83 1.00000e+00 4.43875e+00 1.750e+02
  14291       104        83 1.00000e+00 6.65813e+00 1.750e+02
  14292       104        83 1.00000e+00 9.32137e+00 1.750e+02
  14293       104        83 1.00000e+00 1.19846e+01 1.750e+02
  14294       104        83 1.00000e+00 1.46479e+01 1.750e+02
  14295       104        83 1.00000e+00 1.46479e+01 1.750e+02
  14296       104        83 1.00000e+00 1.86427e+01 1.750e+02
  14297       104        83 1.00000e+00 2.26376e+01 1.750e+02
  14298       104        83 1.00000e+00 2.66325e+01 1.750e+02
  14299       104        83 3.00000e+00 0.00000e+00 1.750e+02
  14300       104        83 3.00000e+00 1.20330e+00 1.750e+02
  14301       104        83 3.00000e+00 2.40660e+00 1.750e+02
  14302       104        83 3.00000e+00 3.60990e+00 1.750e+02
  14303       104        83 3.00000e+00 5.05386e+00 1.750e+02
  14304       104        83 3.00000e+00 6.49782e+00 1.750e+02
  14305       104        83 3.00000e+00 7.94178e+00 1.750e+02
  14306       104        83 3.00000e+00 7.94178e+00 1.750e+02
  14307       104        83 3.00000e+00 1.01077e+01 1.750e+02
  14308       104        83 3.00000e+00 1.22737e+01 1.750e+02
  14309       104        83 3.00000e+00 1.44396e+01 1.750e+02
  14310       104        83 3.00000e+00 1.44396e+01 1.750e+02
  14311       104        83 6.00000e+00 0.00000e+00 9.750e+02
  14312       104        83 6.00000e+00 1.05919e+00 7.000e+02
  14313       104        83 6.00000e+00 2.11838e+00 1.750e+02
  14314       104        83 6.00000e+00 3.17758e+00 1.750e+02
  14315       104        83 6.00000e+00 4.44861e+00 1.750e+02
  14316       104        83 6.00000e+00 5.71964e+00 1.750e+02
  14317       104        83 6.00000e+00 6.99067e+00 1.750e+02
  14318       104        83 6.00000e+00 8.89721e+00 1.750e+02
  14319       104        83 6.00000e+00 1.08038e+01 1.750e+02
  14320       104        83 6.00000e+00 1.27103e+01 1.750e+02
  14321       104        83 1.00000e+01 0.00000e+00 1.750e+02
  14322       104        83 1.00000e+01 1.02583e+00 1.750e+02
  14323       104        83 1.00000e+01 2.05167e+00 1.750e+02
  14324       104        83 1.00000e+01 3.07750e+00 1.750e+02
  14325       104        83 1.00000e+01 4.30850e+00 1.750e+02
  14326       104        83 1.00000e+01 5.53950e+00 1.750e+02
  14327       104        83 1.00000e+01 6.77050e+00 1.750e+02
  14328       104        83 1.00000e+01 6.77050e+00 1.750e+02
  14329       104        83 1.00000e+01 8.61700e+00 1.750e+02
  14330       104        83 1.00000e+01 1.04635e+01 1.750e+02
  14331       104        83 1.00000e+01 1.23100e+01 1.750e+02
  14332       104        83 1.00000e+01 1.23100e+01 1.750e+02
  14333       104        83 3.00000e+01 0.00000e+00 1.750e+02
  14334       104        83 3.00000e+01 1.00874e+00 1.750e+02
  14335       104        83 3.00000e+01 2.01748e+00 1.750e+02
  14336       104        83 3.00000e+01 3.02623e+00 1.750e+02
  14337       104        83 3.00000e+01 4.23672e+00 1.750e+02
  14338       104        83 3.00000e+01 5.44721e+00 1.750e+02
  14339       104        83 3.00000e+01 6.65770e+00 1.750e+02
  14340       104        83 3.00000e+01 6.65770e+00 1.750e+02
  14341       104        83 3.00000e+01 8.47343e+00 1.750e+02
  14342       104        83 3.00000e+01 1.02892e+01 1.750e+02
  14343       104        83 3.00000e+01 1.21049e+01 1.750e+02
  14344       108       116 1.00000e-01 0.00000e+00 1.500e+02
  14345       108       116 1.00000e-01 1.17433e+01 1.500e+02
  14346       108       116 1.00000e-01 2.34867e+01 1.500e+02
  14347       108       116 1.00000e-01 3.52300e+01 1.500e+02
  14348       108       116 1.00000e-01 4.93220e+01 1.500e+02
  14349       108       116 1.00000e-01 6.34140e+01 1.500e+02
  14350       108       116 1.00000e-01 7.75060e+01 1.500e+02
  14351       108       116 1.00000e-01 9.86440e+01 1.500e+02
  14352       108       116 1.00000e-01 1.19782e+02 1.500e+02
  14353       108       116 1.00000e-01 1.40920e+02 1.500e+02
  14354       108       116 1.00000e+00 0.00000e+00 1.500e+02
  14355       108       116 1.00000e+00 1.35888e+00 1.500e+02
  14356       108       116 1.00000e+00 2.71775e+00 1.500e+02
  14357       108       116 1.00000e+00 4.07662e+00 1.500e+02
  14358       108       116 1.00000e+00 5.70728e+00 1.500e+02
  14359       108       116 1.00000e+00 7.33793e+00 1.500e+02
  14360       108       116 1.00000e+00 8.96858e+00 1.500e+02
  14361       108       116 1.00000e+00 1.14146e+01 1.500e+02
  14362       108       116 1.00000e+00 1.38605e+01 1.500e+02
  14363       108       116 1.00000e+00 1.63065e+01 1.500e+02
  14364       108       116 3.00000e+00 0.00000e+00 1.500e+02
  14365       108       116 3.00000e+00 7.90508e-01 1.500e+02
  14366       108       116 3.00000e+00 1.58102e+00 1.500e+02
  14367       108       116 3.00000e+00 2.37152e+00 6.000e+02
  14368       108       116 3.00000e+00 3.32013e+00 1.500e+02
  14369       108       116 3.00000e+00 4.26874e+00 1.500e+02
  14370       108       116 3.00000e+00 5.21735e+00 1.500e+02
  14371       108       116 3.00000e+00 6.64026e+00 1.500e+02
  14372       108       116 3.00000e+00 8.06318e+00 1.500e+02
  14373       108       116 3.00000e+00 9.48609e+00 1.500e+02
  14374       108       116 6.00000e+00 0.00000e+00 1.000e+03
  14375       108       116 6.00000e+00 7.14405e-01 1.000e+03
  14376       108       116 6.00000e+00 1.42881e+00 1.500e+02
  14377       108       116 6.00000e+00 2.14322e+00 1.500e+02
  14378        92        53 1.00000e+01 1.65399e+00 1.500e+02
  14379        92        56 1.00000e+01 1.65399e+00 1.500e+02
  14380        92        55 1.00000e+01 1.65399e+00 1.500e+02
  14381        92        54 1.00000e+01 1.65399e+00 1.500e+02
  14382        92        53 1.00000e+01 2.48099e+00 1.500e+02
  14383        92        56 1.00000e+01 2.48099e+00 1.500e+02
  14384        92        55 1.00000e+01 2.48099e+00 1.500e+02
  14385        92        54 1.00000e+01 2.48099e+00 1.500e+02
  14386        92        53 1.00000e+01 4.46578e+00 1.500e+02
  14387        92        56 1.00000e+01 4.46578e+00 1.500e+02
  14388        92        55 1.00000e+01 4.46578e+00 1.500e+02
  14389        92        54 1.00000e+01 4.46578e+00 1.500e+02
  14390        92        80 3.00000e+00 3.40258e+00 1.750e+02
  14391        92        83 3.00000e+00 3.40258e+00 1.750e+02
  14392        92        82 3.00000e+00 3.40258e+00 1.750e+02
  14393        92        81 3.00000e+00 3.40258e+00 1.750e+02
  14394         7         7 1.00000e-01 0.00000e+00 2.500e+01
  14395         7         7 1.00000e-01 7.93778e-01 2.500e+01
  14396         7         7 1.00000e-01 1.12798e+00 2.500e+01
  14397         7         7 1.00000e-01 1.38808e+00 2.500e+01
  14398         7         7 1.00000e+00 0.00000e+00 2.500e+01
  14399         7         7 1.00000e+00 2.61694e-01 2.500e+01
  14400         7         7 1.00000e+00 3.86181e-01 2.500e+01
  14401         7         7 1.00000e+00 4.91890e-01 2.500e+01
  14402         7         7 1.00000e+01 0.00000e+00 2.500e+01
  14403         7         7 1.00000e+01 1.11014e-01 2.500e+01
  14404         7         7 1.00000e+01 1.91875e-01 2.500e+01
  14405         7         7 1.00000e+01 2.71065e-01 2.500e+01
  14406         7         7 3.00000e+00 0.00000e+00 1.000e+03
  14407         7         7 3.00000e+00 1.63963e-01 2.500e+01
  14408         7         7 3.00000e+00 2.56780e-01 2.500e+01
  14409         7         7 3.00000e+00 3.42281e-01 2.500e+01
  14410         7         7 3.00000e+01 0.00000e+00 2.500e+01
  14411         7         7 3.00000e+01 9.03549e-02 2.500e+01
  14412         7         7 3.00000e+01 1.68808e-01 2.500e+01
  14413         7         7 3.00000e+01 2.46974e-01 2.500e+01
  14414         7        19 1.00000e-01 0.00000e+00 2.500e+01
  14415         7        19 1.00000e-01 1.33412e+00 2.500e+01
  14416         7        19 1.00000e-01 1.89513e+00 2.500e+01
  14417         7        19 1.00000e-01 2.33128e+00 2.500e+01
  14418         7        19 1.00000e+00 0.00000e+00 2.500e+01
  14419         7        19 1.00000e+00 4.38493e-01 2.500e+01
  14420         7        19 1.00000e+00 6.45216e-01 2.500e+01
  14421         7        19 1.00000e+00 8.19807e-01 2.500e+01
  14422         7        19 1.00000e+01 0.00000e+00 2.500e+01
  14423         7        19 1.00000e+01 1.83074e-01 2.500e+01
  14424         7        19 1.00000e+01 3.14299e-01 2.500e+01
  14425         7        19 1.00000e+01 4.42497e-01 2.500e+01
  14426         7        19 3.00000e+00 0.00000e+00 1.000e+03
  14427         7        19 3.00000e+00 2.73269e-01 1.000e+03
  14428         7        19 3.00000e+00 4.25563e-01 2.500e+01
  14429         7        19 3.00000e+00 5.65052e-01 2.500e+01
  14430         7        19 3.00000e+01 0.00000e+00 2.500e+01
  14431         7        19 3.00000e+01 1.47499e-01 2.500e+01
  14432         7        19 3.00000e+01 2.74343e-01 2.500e+01
  14433         7        19 3.00000e+01 4.00654e-01 2.500e+01
  14434         7        65 1.00000e-01 0.00000e+00 5.000e+01
  14435         7        65 1.00000e-01 2.48599e+00 5.000e+01
  14436         7        65 1.00000e-01 3.53413e+00 5.000e+01
  14437         7        65 1.00000e-01 4.35085e+00 5.000e+01
  14438         7        65 1.00000e+00 0.00000e+00 5.000e+01
  14439         7        65 1.00000e+00 8.22462e-01 5.000e+01
  14440         7        65 1.00000e+00 1.21767e+00 5.000e+01
  14441         7        65 1.00000e+00 1.55527e+00 5.000e+01
  14442         7        65 1.00000e+01 0.00000e+00 5.000e+01
  14443         7        65 1.00000e+01 3.55070e-01 5.000e+01
  14444         7        65 1.00000e+01 6.18058e-01 5.000e+01
  14445         7        65 1.00000e+01 8.76221e-01 5.000e+01
  14446         7        65 3.00000e+00 0.00000e+00 5.000e+01
  14447         7        65 3.00000e+00 5.18424e-01 5.000e+01
  14448         7        65 3.00000e+00 8.16928e-01 5.000e+01
  14449         7        65 3.00000e+00 1.09354e+00 5.000e+01
  14450         7        65 3.00000e+01 0.00000e+00 5.000e+01
  14451         7        65 3.00000e+01 2.92074e-01 5.000e+01
  14452         7        65 3.00000e+01 5.48142e-01 5.000e+01
  14453         7        65 3.00000e+01 8.03405e-01 5.000e+01
  14454         7        91 1.00000e-01 0.00000e+00 7.500e+01
  14455         7        91 1.00000e-01 4.74268e+00 7.500e+01
  14456         7        91 1.00000e-01 6.74514e+00 7.500e+01
  14457         7        91 1.00000e-01 8.30733e+00 7.500e+01
  14458         7        91 1.00000e+00 0.00000e+00 7.500e+01
  14459         7        91 1.00000e+00 1.57454e+00 7.500e+01
  14460         7        91 1.00000e+00 2.33864e+00 7.500e+01
  14461         7        91 1.00000e+00 2.99502e+00 7.500e+01
  14462         7        91 1.00000e+01 0.00000e+00 7.500e+01
  14463         7        91 1.00000e+01 6.91235e-01 7.500e+01
  14464         7        91 1.00000e+01 1.21098e+00 7.500e+01
  14465         7        91 1.00000e+01 1.72221e+00 7.500e+01
  14466         7        91 3.00000e+00 0.00000e+00 7.500e+01
  14467         7        91 3.00000e+00 9.98340e-01 7.500e+01
  14468         7        91 3.00000e+00 1.58247e+00 7.500e+01
  14469         7        91 3.00000e+00 2.12665e+00 7.500e+01
  14470         7        91 3.00000e+01 0.00000e+00 7.500e+01
  14471         7        91 3.00000e+01 5.74068e-01 7.500e+01
  14472         7        91 3.00000e+01 1.08165e+00 7.500e+01
  14473         7        91 3.00000e+01 1.58784e+00 7.500e+01
  14474         7       110 1.00000e-01 0.00000e+00 7.500e+01
  14475         7       110 1.00000e-01 1.29340e+01 7.500e+01
  14476         7       110 1.00000e-01 1.59001e+01 7.500e+01
  14477         7       110 1.00000e-01 9.11133e+00 7.500e+01
  14478         7       110 1.00000e+00 0.00000e+00 7.500e+01
  14479         7       110 1.00000e+00 2.97766e+00 7.500e+01
  14480         7       110 1.00000e+00 4.35753e+00 7.500e+01
  14481         7       110 1.00000e+00 5.51043e+00 7.500e+01
  14482         7       110 1.00000e+01 0.00000e+00 7.500e+01
  14483         7       110 1.00000e+01 1.20477e+00 7.500e+01
  14484         7       110 1.00000e+01 2.03914e+00 7.500e+01
  14485         7       110 1.00000e+01 2.84954e+00 7.500e+01
  14486         7       110 3.00000e+00 0.00000e+00 7.500e+01
  14487         7       110 3.00000e+00 1.83681e+00 7.500e+01
  14488         7       110 3.00000e+00 2.82894e+00 7.500e+01
  14489         7       110 3.00000e+00 3.72654e+00 7.500e+01
  14490         7       110 3.00000e+01 0.00000e+00 7.500e+01
  14491         7       110 3.00000e+01 9.49847e-01 7.500e+01
  14492         7       110 3.00000e+01 1.74917e+00 7.500e+01
  14493         7       110 3.00000e+01 2.54404e+00 7.500e+01
  14494         7       124 1.00000e-01 0.00000e+00 1.000e+02
  14495         7       124 1.00000e-01 1.41087e+01 1.000e+02
  14496         7       124 1.00000e-01 2.00107e+01 1.000e+02
  14497         7       124 1.00000e-01 2.45787e+01 1.000e+02
  14498         7       124 1.00000e+00 0.00000e+00 1.000e+02
  14499         7       124 1.00000e+00 4.57685e+00 1.000e+02
  14500         7       124 1.00000e+00 6.64911e+00 1.000e+02
  14501         7       124 1.00000e+00 8.35400e+00 1.000e+02
  14502         7       124 1.00000e+01 0.00000e+00 1.000e+02
  14503         7       124 1.00000e+01 1.77109e+00 1.000e+02
  14504         7       124 1.00000e+01 2.93071e+00 1.000e+02
  14505         7       124 1.00000e+01 4.04437e+00 1.000e+02
  14506         7       124 3.00000e+00 0.00000e+00 1.000e+02
  14507         7       124 3.00000e+00 2.78467e+00 1.000e+02
  14508         7       124 3.00000e+00 4.22188e+00 1.000e+02
  14509         7       124 3.00000e+00 5.49634e+00 1.000e+02
  14510         7       124 3.00000e+01 0.00000e+00 1.000e+02
  14511         7       124 3.00000e+01 1.34812e+00 1.000e+02
  14512         7       124 3.00000e+01 2.43935e+00 1.000e+02
  14513         7       124 3.00000e+01 3.52122e+00 1.000e+02
  14514         7        83 1.00000e-01 0.00000e+00 1.250e+02
  14515         7        83 1.00000e-01 2.65246e+01 1.250e+02
  14516         7        83 1.00000e-01 3.75971e+01 1.250e+02
  14517         7        83 1.00000e-01 4.61516e+01 1.250e+02
  14518         7        83 1.00000e+00 0.00000e+00 1.250e+02
  14519         7        83 1.00000e+00 1.23668e+01 1.250e+02
  14520         7        83 1.00000e+00 1.54616e+01 1.250e+02
  14521         7        83 1.00000e+00 8.55869e+00 1.250e+02
  14522         7        83 1.00000e+01 0.00000e+00 1.250e+02
  14523         7        83 1.00000e+01 3.19704e+00 1.250e+02
  14524         7        83 1.00000e+01 5.18436e+00 1.250e+02
  14525         7        83 1.00000e+01 7.06891e+00 1.250e+02
  14526         7        83 3.00000e+00 0.00000e+00 1.250e+02
  14527         7        83 3.00000e+00 5.15386e+00 1.250e+02
  14528         7        83 3.00000e+00 7.71751e+00 1.250e+02
  14529         7        83 3.00000e+00 9.94952e+00 1.250e+02
  14530         7        83 3.00000e+01 0.00000e+00 5.500e+02
  14531         7        83 3.00000e+01 2.35630e+00 1.250e+02
  14532         7        83 3.00000e+01 4.18805e+00 1.250e+02
  14533         7        83 3.00000e+01 5.99690e+00 1.250e+02
  14534         7       102 1.00000e-01 0.00000e+00 2.000e+02
  14535         7       102 1.00000e-01 4.82623e+01 2.000e+02
  14536         7       102 1.00000e-01 6.83939e+01 2.000e+02
  14537         7       102 1.00000e-01 8.39369e+01 2.000e+02
  14538         7       102 1.00000e+00 0.00000e+00 2.000e+02
  14539         7       102 1.00000e+00 1.55426e+01 2.000e+02
  14540         7       102 1.00000e+00 2.24135e+01 2.000e+02
  14541         7       102 1.00000e+00 2.79709e+01 2.000e+02
  14542         7       102 1.00000e+01 0.00000e+00 2.000e+02
  14543         7       102 1.00000e+01 1.24927e+01 2.000e+02
  14544         7       102 1.00000e+01 5.72758e+00 2.000e+02
  14545         7       102 1.00000e+01 9.21021e+00 2.000e+02
  14546         7       102 3.00000e+00 0.00000e+00 2.000e+02
  14547         7       102 3.00000e+00 1.38952e+01 2.000e+02
  14548         7       102 3.00000e+00 1.78450e+01 2.000e+02
  14549         7       102 3.00000e+00 9.32364e+00 2.000e+02
  14550         7       102 3.00000e+01 0.00000e+00 2.000e+02
  14551         7       102 3.00000e+01 1.04726e+01 2.000e+02
  14552         7       102 3.00000e+01 4.16424e+00 2.000e+02
  14553         7       102 3.00000e+01 7.34162e+00 2.000e+02
  14554         7       121 1.00000e-01 0.00000e+00 2.500e+02
  14555         7       121 1.00000e-01 1.13053e+02 2.500e+02
  14556         7       121 1.00000e-01 1.38659e+02 2.500e+02
  14557         7       121 1.00000e-01 7.98266e+01 2.500e+02
  14558         7       121 1.00000e+00 0.00000e+00 2.500e+02
  14559         7       121 1.00000e+00 2.55663e+01 2.500e+02
  14560         7       121 1.00000e+00 3.66568e+01 2.500e+02
  14561         7       121 1.00000e+00 4.55002e+01 2.500e+02
  14562         7       121 1.00000e+01 0.00000e+00 2.500e+02
  14563         7       121 1.00000e+01 1.41419e+01 2.500e+02
  14564         7       121 1.00000e+01 1.88327e+01 2.500e+02
  14565         7       121 1.00000e+01 9.04259e+00 2.500e+02
  14566         7       121 3.00000e+00 0.00000e+00 2.500e+02
  14567         7       121 3.00000e+00 1.51667e+01 2.500e+02
  14568         7       121 3.00000e+00 2.22826e+01 2.500e+02
  14569         7       121 3.00000e+00 2.82747e+01 2.500e+02
  14570         7       121 3.00000e+01 0.00000e+00 2.500e+02
  14571         7       121 3.00000e+01 1.07365e+01 2.500e+02
  14572         7       121 3.00000e+01 1.50861e+01 2.500e+02
  14573         7       121 3.00000e+01 6.27758e+00 2.500e+02
  14574        17       102 1.00000e-01 0.00000e+00 2.250e+02
  14575        17       102 1.00000e-01 4.88299e+01 2.250e+02
  14576        17       102 1.00000e-01 6.91992e+01 2.250e+02
  14577        17       102 1.00000e-01 8.49266e+01 2.250e+02
  14578        17       102 1.00000e+00 0.00000e+00 2.250e+02
  14579        17       102 1.00000e+00 1.57275e+01 2.250e+02
  14580        17       102 1.00000e+00 2.26831e+01 2.250e+02
  14581        17       102 1.00000e+00 2.83110e+01 2.250e+02
  14582        17       102 1.00000e+01 0.00000e+00 2.250e+02
  14583        17       102 1.00000e+01 1.26654e+01 2.250e+02
  14584        17       102 1.00000e+01 5.80113e+00 2.250e+02
  14585        17       102 1.00000e+01 9.33400e+00 2.250e+02
  14586        17       102 3.00000e+00 0.00000e+00 2.250e+02
  14587        17       102 3.00000e+00 1.40688e+01 2.250e+02
  14588        17       102 3.00000e+00 1.80727e+01 2.250e+02
  14589        17       102 3.00000e+00 9.43700e+00 2.250e+02
  14590        17       102 3.00000e+01 0.00000e+00 9.750e+02
  14591        17       102 3.00000e+01 1.06265e+01 2.250e+02
  14592        17       102 3.00000e+01 4.22179e+00 2.250e+02
  14593        17       102 3.00000e+01 7.44743e+00 2.250e+02
  14594        17       121 1.00000e-01 0.00000e+00 2.500e+02
  14595        17       121 1.00000e-01 1.13918e+02 2.500e+02
  14596        17       121 1.00000e-01 1.39721e+02 2.500e+02
  14597        17       121 1.00000e-01 8.04366e+01 2.500e+02
  14598        17       121 1.00000e+00 0.00000e+00 2.500e+02
  14599        17       121 1.00000e+00 2.57639e+01 2.500e+02
  14600        17       121 1.00000e+00 3.69438e+01 2.500e+02
  14601        17       121 1.00000e+00 4.58604e+01 2.500e+02
  14602        17       121 1.00000e+01 0.00000e+00 2.500e+02
  14603        17       121 1.00000e+01 1.42684e+01 2.500e+02
  14604        17       121 1.00000e+01 1.90079e+01 2.500e+02
  14605        17       121 1.00000e+01 9.11888e+00 2.500e+02
  14606        17       121 3.00000e+00 0.00000e+00 2.500e+02
  14607        17       121 3.00000e+00 1.52868e+01 2.500e+02
  14608        17       121 3.00000e+00 2.24645e+01 2.500e+02
  14609        17       121 3.00000e+00 2.85114e+01 2.500e+02
  14610        17       121 3.00000e+01 0.00000e+00 2.500e+02
  14611        17       121 3.00000e+01 1.08429e+01 2.500e+02
  14612        17       121 3.00000e+01 1.52405e+01 2.500e+02
  14613        17       121 3.00000e+01 6.33598e+00 2.500e+02
  14614        60       102 1.00000e-01 0.00000e+00 2.250e+02
  14615        60       102 1.00000e-01 5.01508e+01 2.250e+02
  14616        60       102 1.00000e-01 7.10752e+01 2.250e+02
  14617        60       102 1.00000e-01 8.72338e+01 2.250e+02
  14618        60       102 1.00000e+00 0.00000e+00 2.250e+02
  14619        60       102 1.00000e+00 1.61609e+01 2.250e+02
  14620        60       102 1.00000e+00 2.33199e+01 2.250e+02
  14621        60       102 1.00000e+00 2.91193e+01 2.250e+02
  14622        60       102 1.00000e+01 0.00000e+00 2.250e+02
  14623        60       102 1.00000e+01 1.31056e+01 2.250e+02
  14624        60       102 1.00000e+01 5.98162e+00 2.250e+02
  14625        60       102 1.00000e+01 9.64530e+00 2.250e+02
  14626        60       102 3.00000e+00 0.00000e+00 2.250e+02
  14627        60       102 3.00000e+00 1.44880e+01 2.250e+02
  14628        60       102 3.00000e+00 1.86296e+01 2.250e+02
  14629        60       102 3.00000e+00 9.70645e+00 2.250e+02
  14630        60       102 3.00000e+01 0.00000e+00 2.250e+02
  14631        60       102 3.00000e+01 1.10304e+01 2.250e+02
  14632        60       102 3.00000e+01 4.36852e+00 2.250e+02
  14633        60       102 3.00000e+01 7.72271e+00 2.250e+02
  14634        60       121 1.00000e-01 0.00000e+00 2.500e+02
  14635        60       121 1.00000e-01 1.15999e+02 2.500e+02
  14636        60       121 1.00000e-01 1.42278e+02 2.500e+02
  14637        60       121 1.00000e-01 8.19030e+01 2.500e+02
  14638        60       121 1.00000e+00 0.00000e+00 2.500e+02
  14639        60       121 1.00000e+00 2.62412e+01 2.500e+02
  14640        60       121 1.00000e+00 3.76396e+01 2.500e+02
  14641        60       121 1.00000e+00 4.67377e+01 2.500e+02
  14642        60       121 1.00000e+01 0.00000e+00 2.500e+02
  14643        60       121 1.00000e+01 1.45891e+01 2.500e+02
  14644        60       121 1.00000e+01 1.94568e+01 2.500e+02
  14645        60       121 1.00000e+01 9.30871e+00 2.500e+02
  14646        60       121 3.00000e+00 0.00000e+00 2.500e+02
  14647        60       121 3.00000e+00 1.55792e+01 2.500e+02
  14648        60       121 3.00000e+00 2.29121e+01 2.500e+02
  14649        60       121 3.00000e+00 2.90990e+01 2.500e+02
  14650        60       121 3.00000e+01 0.00000e+00 1.000e+03
  14651        60       121 3.00000e+01 1.11204e+01 2.500e+02
  14652        60       121 3.00000e+01 1.56461e+01 2.500e+02
  14653        60       121 3.00000e+01 6.48561e+00 2.500e+02
  14654        89       102 1.00000e-01 0.00000e+00 2.500e+02
  14655        89       102 1.00000e-01 5.27152e+01 2.500e+02
  14656        89       102 1.00000e-01 7.47173e+01 2.500e+02
  14657        89       102 1.00000e-01 9.17133e+01 2.500e+02
