# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#  -   |    ==============>
#  |   \        /
#  |    `.____.'        Y ^
#  |         star 1       | 
#  |                      |                    _.-""""-._
#  | Impact               |                  .'          `.
#  | parameter            |                 /              \
#  |                      |---------> X    |                |
#  - - - - - - - - - - - - - - - - - - - - | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity

# Note: Stars are advanced from infinite separation to 3*(R1+R2) separation on point-mass, 
#       hyperbolic trajectories. The SPH simulation is started at that point (T=0)

# ----------------------------------------------------------------------------------------------
# This file contains a summary of initial conditions and outcomes for all collision simulations
# ----------------------------------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id      : Unique id number for the collision (same as in other files) 
# Mini1, Mini2 : Initial masses
# Vrel_inf     : Relative velocity at infinite separation
# ImpParam     : Impact parameter
# Mfin1, Mfin2 : Final masses
# Nstar        : Number of stars at the end of the simulation (0, 1 or 2)
# dM           : Fractional mass loss
# dE           : Fractional loss orbital energy (per unit mass)
# dL           : Fractional loss of orbital angular momentum (per unit mass)
# dTheta       : Difference between the deflection angle for the relative velocity and 
#                the value for point-mass Keplerian encounter dTheta=Theta_coll-Theta_Kep

Coll_id Mini1     Mini2     Vrel_inf  ImpParam  Mfin1     Mfin2     Nstar dM        dE         dL         dTheta    
  14185 4.000e+00 1.196e+01 6.000e+00 8.265e-01 3.344e+00 5.705e+00     2 4.330e-01  9.532e-01  4.597e-01 -8.000e-01
  14186 4.000e+00 1.196e+01 6.000e+00 1.653e+00 2.903e+00 9.450e+00     2 2.260e-01  6.980e-01  4.718e-01 -3.197e-01
  14187 4.000e+00 1.196e+01 6.000e+00 2.479e+00 3.467e+00 1.097e+01     2 9.547e-02  3.706e-01  2.478e-01 -1.518e-01
  14188 4.000e+00 1.196e+01 6.000e+00 3.471e+00 3.828e+00 1.169e+01     2 2.791e-02  1.238e-01  5.967e-02 -5.498e-02
  14189 4.000e+00 1.196e+01 6.000e+00 4.463e+00 3.951e+00 1.189e+01     2 7.644e-03  3.364e-02  1.448e-02 -1.590e-02
  14190 4.000e+00 1.196e+01 6.000e+00 5.455e+00 3.987e+00 1.194e+01     2 2.187e-03  8.435e-03  2.771e-03 -5.381e-03
  14191 4.000e+00 1.196e+01 6.000e+00 6.942e+00 4.000e+00 1.196e+01     2 5.012e-05  3.336e-04  8.570e-04  2.400e-04
  14194 4.000e+00 1.196e+01 1.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14195 4.000e+00 1.196e+01 1.000e+01 8.035e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14196 4.000e+00 1.196e+01 1.000e+01 1.607e+00 1.724e+00 7.838e+00     2 4.009e-01  7.034e-01  7.009e-01 -1.947e-01
  14197 4.000e+00 1.196e+01 1.000e+01 2.411e+00 3.077e+00 1.047e+01     2 1.514e-01  3.380e-01  2.813e-01 -9.754e-02
  14198 4.000e+00 1.196e+01 1.000e+01 3.375e+00 3.748e+00 1.156e+01     2 4.070e-02  1.056e-01  7.280e-02 -3.717e-02
  14199 4.000e+00 1.196e+01 1.000e+01 4.339e+00 3.929e+00 1.185e+01     2 1.115e-02  2.967e-02  1.099e-02 -1.205e-02
  14200 4.000e+00 1.196e+01 1.000e+01 5.303e+00 3.981e+00 1.193e+01     2 3.026e-03  7.133e-03  1.206e-02 -4.901e-03
  14201 4.000e+00 1.196e+01 1.000e+01 6.750e+00 3.999e+00 1.196e+01     2 1.692e-04  1.842e-03  0.000e+00  1.632e-04
  14204 4.000e+00 1.196e+01 3.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14205 4.000e+00 1.196e+01 3.000e+01 7.918e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14206 4.000e+00 1.196e+01 3.000e+01 1.584e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14207 4.000e+00 1.196e+01 3.000e+01 2.375e+00 0.000e+00 6.114e+00     1 6.170e-01  1.000e+00  1.000e+00  0.000e+00
  14208 4.000e+00 1.196e+01 3.000e+01 3.326e+00 2.656e+00 1.043e+01     2 1.802e-01  3.176e-01  3.197e-01 -1.066e-02
  14209 4.000e+00 1.196e+01 3.000e+01 4.276e+00 3.666e+00 1.157e+01     2 4.563e-02  8.098e-02  5.338e-02 -8.295e-03
  14210 4.000e+00 1.196e+01 3.000e+01 5.226e+00 3.928e+00 1.187e+01     2 1.019e-02  1.748e-02  1.291e-02 -3.422e-03
  14211 4.000e+00 1.196e+01 3.000e+01 6.651e+00 3.996e+00 1.196e+01     2 3.822e-04  3.410e-04  3.227e-04 -7.161e-05
  14214 4.000e+00 1.475e+01 1.000e-01 0.000e+00 0.000e+00 1.804e+01     1 3.790e-02  1.000e+00  1.000e+00  0.000e+00
  14215 4.000e+00 1.475e+01 1.000e-01 1.650e+01 0.000e+00 1.809e+01     1 3.496e-02  1.000e+00  1.000e+00  0.000e+00
  14216 4.000e+00 1.475e+01 1.000e-01 3.301e+01 0.000e+00 1.809e+01     1 3.486e-02  1.000e+00  1.000e+00  0.000e+00
  14217 4.000e+00 1.475e+01 1.000e-01 4.951e+01 0.000e+00 1.811e+01     1 3.406e-02  1.000e+00  1.000e+00  0.000e+00
  14218 4.000e+00 1.475e+01 1.000e-01 6.931e+01 0.000e+00 1.824e+01     1 2.717e-02  1.000e+00  1.000e+00  0.000e+00
  14219 4.000e+00 1.475e+01 1.000e-01 8.912e+01 0.000e+00 1.815e+01     1 3.160e-02  1.000e+00  1.000e+00  0.000e+00
  14220 4.000e+00 1.475e+01 1.000e-01 1.089e+02 0.000e+00 1.815e+01     1 3.160e-02  1.000e+00  1.000e+00  0.000e+00
  14221 4.000e+00 1.475e+01 1.000e-01 1.386e+02 1.472e+01 4.007e+00     2 8.535e-04  1.000e+00  1.000e+00  0.000e+00
  14222 4.000e+00 1.475e+01 1.000e-01 1.683e+02 4.001e+00 1.474e+01     2 2.667e-05  1.000e+00  1.000e+00  0.000e+00
  14224 4.000e+00 1.475e+01 1.000e+00 0.000e+00 0.000e+00 1.795e+01     1 4.227e-02  1.000e+00  1.000e+00  0.000e+00
  14225 4.000e+00 1.475e+01 1.000e+00 1.863e+00 0.000e+00 1.798e+01     1 4.110e-02  1.000e+00  1.000e+00  0.000e+00
  14226 4.000e+00 1.475e+01 1.000e+00 3.726e+00 0.000e+00 1.799e+01     1 4.014e-02  1.000e+00  1.000e+00  0.000e+00
  14227 4.000e+00 1.475e+01 1.000e+00 5.590e+00 0.000e+00 1.804e+01     1 3.742e-02  1.000e+00  1.000e+00  0.000e+00
  14228 4.000e+00 1.475e+01 1.000e+00 7.826e+00 0.000e+00 1.819e+01     1 2.952e-02  1.000e+00  1.000e+00  0.000e+00
  14229 4.000e+00 1.475e+01 1.000e+00 1.006e+01 0.000e+00 1.811e+01     1 3.411e-02  1.000e+00  1.000e+00  0.000e+00
  14231 4.000e+00 1.475e+01 1.000e+00 1.230e+01 3.986e+00 1.467e+01     2 4.678e-03  1.000e+00  1.000e+00  0.000e+00
  14232 4.000e+00 1.475e+01 1.000e+00 1.565e+01 4.002e+00 1.473e+01     2 4.374e-04  2.126e-01  1.635e-02  4.331e-02
  14233 4.000e+00 1.475e+01 1.000e+00 1.901e+01 4.000e+00 1.474e+01     2 2.667e-05  1.322e-02  2.488e-03  1.310e-02
  14235 4.000e+00 1.475e+01 3.000e+00 0.000e+00 0.000e+00 1.705e+01     1 9.028e-02  1.000e+00  1.000e+00  0.000e+00
  14236 4.000e+00 1.475e+01 3.000e+00 1.028e+00 0.000e+00 1.707e+01     1 8.948e-02  1.000e+00  1.000e+00  0.000e+00
  14237 4.000e+00 1.475e+01 3.000e+00 2.057e+00 0.000e+00 1.725e+01     1 7.961e-02  1.000e+00  1.000e+00  0.000e+00
  14238 4.000e+00 1.475e+01 3.000e+00 3.085e+00 3.752e+00 1.396e+01     2 5.540e-02  1.000e+00  1.000e+00  0.000e+00
  14239 4.000e+00 1.475e+01 3.000e+00 4.319e+00 3.828e+00 1.447e+01     2 2.374e-02  4.418e-01  1.459e-01 -1.036e-01
  14240 4.000e+00 1.475e+01 3.000e+00 5.553e+00 3.946e+00 1.466e+01     2 7.474e-03  1.344e-01  3.885e-02 -3.745e-02
  14241 4.000e+00 1.475e+01 3.000e+00 6.787e+00 3.984e+00 1.472e+01     2 1.995e-03  3.665e-02  1.589e-02 -7.427e-03
  14242 4.000e+00 1.475e+01 3.000e+00 8.638e+00 4.000e+00 1.474e+01     2 9.602e-05  9.577e-03  2.786e-03  1.542e-03
  14245 4.000e+00 1.475e+01 6.000e+00 0.000e+00 0.000e+00 9.693e+00     1 4.829e-01  1.000e+00  1.000e+00  0.000e+00
  14246 4.000e+00 1.475e+01 6.000e+00 9.117e-01 3.612e+00 8.419e+00     2 3.582e-01  9.602e-01  4.691e-01 -7.882e-01
  14247 4.000e+00 1.475e+01 6.000e+00 1.823e+00 3.014e+00 1.212e+01     2 1.929e-01  7.116e-01  4.440e-01 -3.079e-01
  14248 4.000e+00 1.475e+01 6.000e+00 2.735e+00 3.474e+00 1.365e+01     2 8.628e-02  3.912e-01  2.227e-01 -1.437e-01
  14249 4.000e+00 1.475e+01 6.000e+00 3.829e+00 3.824e+00 1.443e+01     2 2.601e-02  1.349e-01  7.905e-02 -5.525e-02
  14250 4.000e+00 1.475e+01 6.000e+00 4.923e+00 3.949e+00 1.466e+01     2 7.228e-03  3.834e-02  6.065e-02 -1.810e-02
  14252 4.000e+00 1.475e+01 6.000e+00 6.017e+00 3.986e+00 1.472e+01     2 1.952e-03  6.533e-03  4.190e-03 -3.544e-03
  14253 4.000e+00 1.475e+01 6.000e+00 7.658e+00 4.000e+00 1.474e+01     2 4.268e-05  1.446e-03  6.018e-04  6.850e-04
  14256 4.000e+00 1.475e+01 1.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14257 4.000e+00 1.475e+01 1.000e+01 8.848e-01 0.000e+00 2.125e+00     1 8.866e-01  1.000e+00  1.000e+00  0.000e+00
  14258 4.000e+00 1.475e+01 1.000e+01 1.770e+00 1.930e+00 1.046e+01     2 3.393e-01  6.815e-01  6.199e-01 -1.835e-01
  14259 4.000e+00 1.475e+01 1.000e+01 2.654e+00 3.119e+00 1.316e+01     2 1.316e-01  3.397e-01  2.886e-01 -9.088e-02
  14260 4.000e+00 1.475e+01 1.000e+01 3.716e+00 3.745e+00 1.432e+01     2 3.628e-02  1.112e-01  9.109e-02 -3.562e-02
  14261 4.000e+00 1.475e+01 1.000e+01 4.778e+00 3.927e+00 1.463e+01     2 1.014e-02  3.089e-02  1.189e-02 -1.268e-02
  14262 4.000e+00 1.475e+01 1.000e+01 5.840e+00 3.979e+00 1.471e+01     2 2.865e-03  6.744e-03  6.280e-03 -3.280e-03
  14263 4.000e+00 1.475e+01 1.000e+01 7.432e+00 3.999e+00 1.474e+01     2 1.440e-04  0.000e+00  5.302e-03 -3.723e-04
  14266 4.000e+00 1.475e+01 3.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14267 4.000e+00 1.475e+01 3.000e+01 8.711e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14268 4.000e+00 1.475e+01 3.000e+01 1.742e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14269 4.000e+00 1.475e+01 3.000e+01 2.613e+00 0.000e+00 8.675e+00     1 5.372e-01  1.000e+00  1.000e+00  0.000e+00
  14270 4.000e+00 1.475e+01 3.000e+01 3.658e+00 2.607e+00 1.311e+01     2 1.615e-01  3.348e-01  3.297e-01 -1.139e-02
  14271 4.000e+00 1.475e+01 3.000e+01 4.704e+00 3.658e+00 1.432e+01     2 4.104e-02  8.440e-02  7.173e-02 -8.856e-03
  14273 4.000e+00 1.475e+01 3.000e+01 5.749e+00 3.920e+00 1.465e+01     2 9.394e-03  1.980e-02  1.434e-02 -3.478e-03
  14274 4.000e+00 1.475e+01 3.000e+01 7.317e+00 3.996e+00 1.474e+01     2 3.734e-04  2.684e-04  2.603e-03 -2.507e-04
  14277 4.000e+00 1.932e+01 1.000e-01 0.000e+00 0.000e+00 2.268e+01     1 2.762e-02  1.000e+00  1.000e+00  0.000e+00
  14278 4.000e+00 1.932e+01 1.000e-01 1.981e+01 0.000e+00 2.267e+01     1 2.792e-02  1.000e+00  1.000e+00  0.000e+00
  14279 4.000e+00 1.932e+01 1.000e-01 3.961e+01 0.000e+00 2.267e+01     1 2.800e-02  1.000e+00  1.000e+00  0.000e+00
  14280 4.000e+00 1.932e+01 1.000e-01 5.942e+01 0.000e+00 2.264e+01     1 2.921e-02  1.000e+00  1.000e+00  0.000e+00
  14281 4.000e+00 1.932e+01 1.000e-01 8.318e+01 0.000e+00 2.273e+01     1 2.522e-02  1.000e+00  1.000e+00  0.000e+00
  14282 4.000e+00 1.932e+01 1.000e-01 1.069e+02 0.000e+00 2.264e+01     1 2.933e-02  1.000e+00  1.000e+00  0.000e+00
  14283 4.000e+00 1.932e+01 1.000e-01 1.307e+02 0.000e+00 2.259e+01     1 3.144e-02  1.000e+00  1.000e+00  0.000e+00
  14284 4.000e+00 1.932e+01 1.000e-01 1.664e+02 1.930e+01 4.000e+00     2 1.016e-03  1.000e+00  1.000e+00  0.000e+00
  14285 4.000e+00 1.932e+01 1.000e-01 2.020e+02 4.000e+00 1.932e+01     2 0.000e+00  1.000e+00  1.000e+00  0.000e+00
  14288 4.000e+00 1.932e+01 1.000e+00 0.000e+00 0.000e+00 2.258e+01     1 3.161e-02  1.000e+00  1.000e+00  0.000e+00
  14289 4.000e+00 1.932e+01 1.000e+00 2.219e+00 0.000e+00 2.257e+01     1 3.234e-02  1.000e+00  1.000e+00  0.000e+00
  14290 4.000e+00 1.932e+01 1.000e+00 4.439e+00 0.000e+00 2.256e+01     1 3.272e-02  1.000e+00  1.000e+00  0.000e+00
  14291 4.000e+00 1.932e+01 1.000e+00 6.658e+00 0.000e+00 2.259e+01     1 3.118e-02  1.000e+00  1.000e+00  0.000e+00
  14292 4.000e+00 1.932e+01 1.000e+00 9.321e+00 0.000e+00 2.273e+01     1 2.517e-02  1.000e+00  1.000e+00  0.000e+00
  14293 4.000e+00 1.932e+01 1.000e+00 1.198e+01 0.000e+00 2.253e+01     1 3.384e-02  1.000e+00  1.000e+00  0.000e+00
  14295 4.000e+00 1.932e+01 1.000e+00 1.465e+01 3.966e+00 1.923e+01     2 5.471e-03  1.000e+00  1.000e+00  0.000e+00
  14296 4.000e+00 1.932e+01 1.000e+00 1.864e+01 4.001e+00 1.931e+01     2 3.816e-04  2.150e-01  1.762e-02  3.844e-02
  14297 4.000e+00 1.932e+01 1.000e+00 2.264e+01 4.000e+00 1.932e+01     2 8.576e-06  2.792e-02  3.572e-03  1.188e-02
  14299 4.000e+00 1.932e+01 3.000e+00 0.000e+00 0.000e+00 2.171e+01     1 6.908e-02  1.000e+00  1.000e+00  0.000e+00
  14300 4.000e+00 1.932e+01 3.000e+00 1.203e+00 0.000e+00 2.170e+01     1 6.960e-02  1.000e+00  1.000e+00  0.000e+00
  14301 4.000e+00 1.932e+01 3.000e+00 2.407e+00 0.000e+00 2.176e+01     1 6.694e-02  1.000e+00  1.000e+00  0.000e+00
  14302 4.000e+00 1.932e+01 3.000e+00 3.610e+00 0.000e+00 2.136e+01     1 8.396e-02  1.000e+00  1.000e+00  0.000e+00
  14303 4.000e+00 1.932e+01 3.000e+00 5.054e+00 3.823e+00 1.898e+01     2 2.213e-02  5.118e-01  1.474e-01 -7.772e-02
  14304 4.000e+00 1.932e+01 3.000e+00 6.498e+00 3.941e+00 1.921e+01     2 7.294e-03  1.647e-01  4.830e-02 -3.363e-02
  14306 4.000e+00 1.932e+01 3.000e+00 7.942e+00 3.983e+00 1.929e+01     2 1.874e-03  4.451e-02  1.538e-02 -8.787e-03
  14307 4.000e+00 1.932e+01 3.000e+00 1.011e+01 3.999e+00 1.932e+01     2 1.115e-04  2.984e-03  2.269e-03  1.054e-03
  14311 4.000e+00 1.932e+01 6.000e+00 0.000e+00 0.000e+00 1.569e+01     1 3.271e-01  1.000e+00  1.000e+00  0.000e+00
  14312 4.000e+00 1.932e+01 6.000e+00 1.059e+00 3.928e+00 1.273e+01     2 2.857e-01  9.826e-01  5.308e-01 -7.405e-01
  14313 4.000e+00 1.932e+01 6.000e+00 2.118e+00 3.162e+00 1.645e+01     2 1.590e-01  7.210e-01  4.036e-01 -3.030e-01
  14314 4.000e+00 1.932e+01 6.000e+00 3.178e+00 3.533e+00 1.807e+01     2 7.365e-02  4.071e-01  1.904e-01 -1.318e-01
  14315 4.000e+00 1.932e+01 6.000e+00 4.449e+00 3.820e+00 1.895e+01     2 2.375e-02  1.531e-01  7.186e-02 -5.136e-02
  14316 4.000e+00 1.932e+01 6.000e+00 5.720e+00 3.941e+00 1.922e+01     2 7.024e-03  4.594e-02  1.814e-02 -1.663e-02
  14317 4.000e+00 1.932e+01 6.000e+00 6.991e+00 3.982e+00 1.929e+01     2 1.912e-03  1.250e-02  6.518e-03 -4.626e-03
  14318 4.000e+00 1.932e+01 6.000e+00 8.897e+00 4.000e+00 1.932e+01     2 6.432e-05  5.666e-04  0.000e+00 -3.530e-04
  14321 4.000e+00 1.932e+01 1.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14322 4.000e+00 1.932e+01 1.000e+01 1.026e+00 1.209e+00 6.262e+00     2 6.796e-01  9.080e-01  7.015e-01 -4.471e-01
  14323 4.000e+00 1.932e+01 1.000e+01 2.052e+00 2.335e+00 1.466e+01     2 2.711e-01  6.338e-01  5.048e-01 -1.756e-01
  14324 4.000e+00 1.932e+01 1.000e+01 3.078e+00 3.192e+00 1.754e+01     2 1.109e-01  3.417e-01  3.132e-01 -8.225e-02
  14325 4.000e+00 1.932e+01 1.000e+01 4.309e+00 3.740e+00 1.882e+01     2 3.244e-02  1.208e-01  8.371e-02 -3.380e-02
  14326 4.000e+00 1.932e+01 1.000e+01 5.540e+00 3.922e+00 1.919e+01     2 9.086e-03  3.671e-02  2.085e-02 -1.226e-02
  14328 4.000e+00 1.932e+01 1.000e+01 6.771e+00 3.980e+00 1.928e+01     2 2.466e-03  9.010e-03  5.201e-03 -4.216e-03
  14329 4.000e+00 1.932e+01 1.000e+01 8.617e+00 3.999e+00 1.932e+01     2 1.115e-04  6.397e-04  0.000e+00  2.487e-04
  14333 4.000e+00 1.932e+01 3.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14334 4.000e+00 1.932e+01 3.000e+01 1.009e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14335 4.000e+00 1.932e+01 3.000e+01 2.017e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14336 4.000e+00 1.932e+01 3.000e+01 3.026e+00 0.000e+00 1.323e+01     1 4.326e-01  1.000e+00  1.000e+00  0.000e+00
  14337 4.000e+00 1.932e+01 3.000e+01 4.237e+00 2.589e+00 1.758e+01     2 1.352e-01  3.464e-01  3.466e-01 -1.223e-02
  14338 4.000e+00 1.932e+01 3.000e+01 5.447e+00 3.652e+00 1.887e+01     2 3.445e-02  8.915e-02  7.107e-02 -9.514e-03
  14340 4.000e+00 1.932e+01 3.000e+01 6.658e+00 3.915e+00 1.921e+01     2 8.194e-03  2.158e-02  2.166e-02 -3.348e-03
  14341 4.000e+00 1.932e+01 3.000e+01 8.473e+00 3.996e+00 1.932e+01     2 3.345e-04  1.341e-04  1.486e-03 -6.984e-05
  14344 5.000e+00 7.000e+00 1.000e-01 0.000e+00 0.000e+00 1.122e+01     1 6.464e-02  1.000e+00  1.000e+00  0.000e+00
  14345 5.000e+00 7.000e+00 1.000e-01 1.174e+01 0.000e+00 1.124e+01     1 6.323e-02  1.000e+00  1.000e+00  0.000e+00
  14346 5.000e+00 7.000e+00 1.000e-01 2.349e+01 0.000e+00 1.127e+01     1 6.056e-02  1.000e+00  1.000e+00  0.000e+00
  14347 5.000e+00 7.000e+00 1.000e-01 3.523e+01 0.000e+00 1.143e+01     1 4.789e-02  1.000e+00  1.000e+00  0.000e+00
  14348 5.000e+00 7.000e+00 1.000e-01 4.932e+01 0.000e+00 1.165e+01     1 2.889e-02  1.000e+00  1.000e+00  0.000e+00
  14349 5.000e+00 7.000e+00 1.000e-01 6.341e+01 0.000e+00 1.169e+01     1 2.589e-02  1.000e+00  1.000e+00  0.000e+00
  14350 5.000e+00 7.000e+00 1.000e-01 7.751e+01 0.000e+00 1.180e+01     1 1.631e-02  1.000e+00  1.000e+00  0.000e+00
  14351 5.000e+00 7.000e+00 1.000e-01 9.864e+01 6.987e+00 5.010e+00     2 2.500e-04  1.000e+00  1.000e+00  0.000e+00
  14352 5.000e+00 7.000e+00 1.000e-01 1.198e+02 5.001e+00 6.998e+00     2 8.334e-06  1.000e+00  1.000e+00  0.000e+00
  14353 5.000e+00 7.000e+00 1.000e-01 1.409e+02 5.000e+00 7.000e+00     2 7.402e-17  5.584e-01  2.895e-04  4.981e-02
  14354 5.000e+00 7.000e+00 1.000e+00 0.000e+00 0.000e+00 1.112e+01     1 7.339e-02  1.000e+00  1.000e+00  0.000e+00
  14355 5.000e+00 7.000e+00 1.000e+00 1.359e+00 0.000e+00 1.112e+01     1 7.348e-02  1.000e+00  1.000e+00  0.000e+00
  14356 5.000e+00 7.000e+00 1.000e+00 2.718e+00 0.000e+00 1.120e+01     1 6.631e-02  1.000e+00  1.000e+00  0.000e+00
  14357 5.000e+00 7.000e+00 1.000e+00 4.077e+00 0.000e+00 1.141e+01     1 4.898e-02  1.000e+00  1.000e+00  0.000e+00
  14358 5.000e+00 7.000e+00 1.000e+00 5.707e+00 0.000e+00 1.149e+01     1 4.206e-02  1.000e+00  1.000e+00  0.000e+00
  14359 5.000e+00 7.000e+00 1.000e+00 7.338e+00 0.000e+00 1.163e+01     1 3.106e-02  1.000e+00  1.000e+00  0.000e+00
  14360 5.000e+00 7.000e+00 1.000e+00 8.969e+00 5.003e+00 6.973e+00     2 1.992e-03  7.983e-01  5.982e-02  1.621e-01
  14361 5.000e+00 7.000e+00 1.000e+00 1.141e+01 5.002e+00 6.996e+00     2 1.250e-04  1.384e-01  1.096e-02  3.856e-02
  14362 5.000e+00 7.000e+00 1.000e+00 1.386e+01 5.000e+00 6.999e+00     2 8.334e-06  8.585e-03  1.912e-03  1.164e-02
  14363 5.000e+00 7.000e+00 1.000e+00 1.631e+01 5.000e+00 7.000e+00     2 7.402e-17  0.000e+00  4.773e-04  4.370e-03
  14364 5.000e+00 7.000e+00 3.000e+00 0.000e+00 0.000e+00 9.984e+00     1 1.680e-01  1.000e+00  1.000e+00  0.000e+00
  14365 5.000e+00 7.000e+00 3.000e+00 7.905e-01 0.000e+00 1.011e+01     1 1.574e-01  1.000e+00  1.000e+00  0.000e+00
  14366 5.000e+00 7.000e+00 3.000e+00 1.581e+00 0.000e+00 1.019e+01     1 1.510e-01  1.000e+00  1.000e+00  0.000e+00
  14367 5.000e+00 7.000e+00 3.000e+00 2.372e+00 4.585e+00 6.561e+00     2 7.114e-02  7.255e-01  7.221e-01 -3.061e-01
  14368 5.000e+00 7.000e+00 3.000e+00 3.320e+00 4.856e+00 6.846e+00     2 2.484e-02  2.606e-01  8.221e-02 -1.224e-01
  14369 5.000e+00 7.000e+00 3.000e+00 4.269e+00 4.955e+00 6.954e+00     2 7.550e-03  8.243e-02  2.132e-02 -3.569e-02
  14370 5.000e+00 7.000e+00 3.000e+00 5.217e+00 4.984e+00 6.988e+00     2 2.300e-03  2.134e-02  8.874e-03 -8.729e-03
  14371 5.000e+00 7.000e+00 3.000e+00 6.640e+00 5.000e+00 6.998e+00     2 1.417e-04  7.756e-03  5.800e-04  9.290e-04
  14372 5.000e+00 7.000e+00 3.000e+00 8.063e+00 5.000e+00 7.000e+00     2 7.402e-17  3.291e-03  1.355e-03  1.800e-05
  14373 5.000e+00 7.000e+00 3.000e+00 9.486e+00 5.000e+00 7.000e+00     2 7.402e-17  6.743e-03  1.436e-03  1.055e-03
  14374 5.000e+00 7.000e+00 6.000e+00 0.000e+00 0.000e+00 4.668e+00     1 6.109e-01  1.000e+00  1.000e+00  0.000e+00
  14375 5.000e+00 7.000e+00 6.000e+00 7.144e-01 0.000e+00 2.297e+00     1 8.086e-01  1.000e+00  1.000e+00  0.000e+00
  14376 5.000e+00 7.000e+00 6.000e+00 1.429e+00 3.365e+00 4.989e+00     2 3.038e-01  6.538e-01  5.905e-01 -3.507e-01
  14377 5.000e+00 7.000e+00 6.000e+00 2.143e+00 4.410e+00 6.312e+00     2 1.064e-01  2.943e-01  2.482e-01 -1.530e-01
  14394 2.000e-01 2.000e-01 1.000e-01 0.000e+00 0.000e+00 3.870e-01     1 3.243e-02  1.000e+00  1.000e+00  0.000e+00
  14395 2.000e-01 2.000e-01 1.000e-01 7.938e-01 0.000e+00 3.852e-01     1 3.698e-02  1.000e+00  1.000e+00  0.000e+00
  14396 2.000e-01 2.000e-01 1.000e-01 1.128e+00 0.000e+00 3.850e-01     1 3.745e-02  1.000e+00  1.000e+00  0.000e+00
  14397 2.000e-01 2.000e-01 1.000e-01 1.388e+00 0.000e+00 3.850e-01     1 3.740e-02  1.000e+00  1.000e+00  0.000e+00
  14398 2.000e-01 2.000e-01 1.000e+00 0.000e+00 0.000e+00 3.757e-01     1 6.073e-02  1.000e+00  1.000e+00  0.000e+00
  14399 2.000e-01 2.000e-01 1.000e+00 2.617e-01 0.000e+00 3.769e-01     1 5.780e-02  1.000e+00  1.000e+00  0.000e+00
  14400 2.000e-01 2.000e-01 1.000e+00 3.862e-01 1.971e-01 1.971e-01     2 1.450e-02  1.000e+00  1.000e+00  0.000e+00
  14401 2.000e-01 2.000e-01 1.000e+00 4.919e-01 1.988e-01 1.988e-01     2 5.750e-03  5.115e-01  6.121e-02 -1.013e-01
  14402 2.000e-01 2.000e-01 1.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14403 2.000e-01 2.000e-01 1.000e+01 1.110e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14404 2.000e-01 2.000e-01 1.000e+01 1.919e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
  14405 2.000e-01 2.000e-01 1.000e+01 2.711e-01 1.797e-01 1.797e-01     2 1.013e-01  1.192e-01  0.000e+00 -2.951e-02
  14406 2.000e-01 2.000e-01 3.000e+00 0.000e+00 0.000e+00 5.580e-02     1 8.605e-01  1.000e+00  1.000e+00  0.000e+00
