# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#      |    ==============>
#      \        /
#       `.____.'        Y ^
#            star 1       | 
#                         |                    _.-""""-._
#                         |                  .'          `.
#                         |                 /              \
#                         |---------> X    |                |
#                                          | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity
#         - there may be many simulstions with the same initial conditions (corresponding to different 
#           resolutions, for instance), see file ini_cond.txt
#         - numbering of post-collision stars is arbitrary;
#           star identified as "2" at the end of the simulation may not be the more massive one;
#           the numbering (1,2) is not conserved during the collision

# ----------------------------------------------------------------------
# This file contains "raw results" for all collision simulations
# ----------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id  : Unique id number for the collision (same as in other files)
# Nstar    : Number of stars at the end of the simulation (0, 1 or 2)
# M_1, M_2 : Masses of the stars (at the end of the simulation)
# Mlost    : Mass of the gas unbound to any star with E>0
# Mdoubt   : Mass of the gas unbound to any star with E<0
# X_1, Y_1, Z_1    : Position of centre of star 1
# X_2, Y_2, Z_2    : Position of centre of star 2
# Vx_1, Vy_1, Vz_1 : Velocity of star 1
# Vx_2, Vy_2, Vz_2 : Velocity of star 2
# Lx_1, Ly_1, Lz_1 : Spin angular momentum of star 1 (relative to its CM)
# Lx_2, Ly_2, Lz_2 : Spin angular momentum of star 1 (relative to its CM)

Coll_id Nstar M_1         M_2         Mlost        Mdoubt      X_1          X_2          Y_1          Y_2          Z_1          Z_2          Vx_1         Vx_2         Vy_1         Vy_2         Vz_1         Vz_2         Lx_1         Lx_2         Ly_1         Ly_2         Lz_1         Lz_2        
  13740     2 6.99770e+00 2.99990e+00  1.93520e-03 1.82170e-04 -1.38320e+00  3.09510e+00  4.53860e+01 -1.05860e+02 -1.69710e-02 -8.11600e-02  9.34830e-03 -2.30890e-02  3.01810e-01 -7.07110e-01 -3.32990e-04  3.70070e-03 -6.43380e-03  3.35210e-02  2.70010e-02  3.24460e-02 -4.98960e-01 -4.98670e-01
  13741     2 6.99970e+00 3.00000e+00 -2.38420e-07 0.00000e+00 -1.18900e+01  2.75910e+01  4.52540e+01 -1.06270e+02 -1.58370e-01  7.44590e-02 -5.94840e-02  1.37990e-01  3.09670e-01 -7.34570e-01 -2.27050e-03  1.58770e-03  1.91160e-02 -5.39410e-02  3.49070e-03 -8.28760e-02 -1.20590e-01 -2.75650e-02
  13742     2 6.99970e+00 3.00000e+00 -4.76840e-07 0.00000e+00 -1.96370e+01  4.53550e+01  4.22890e+01 -9.86100e+01 -4.56510e-03 -2.35560e-01 -1.09620e-01  2.50000e-01  2.98240e-01 -6.94570e-01 -2.64580e-04 -5.69280e-03 -2.90980e-02 -1.16870e-02  5.41800e-03 -3.54470e-02 -6.90140e-04 -6.18600e-02
  13743     1 8.47630e+00 0.00000e+00  1.51300e+00 1.03950e-02  7.57410e+00  0.00000e+00 -3.70530e-02  0.00000e+00 -1.93040e-01  0.00000e+00  4.87330e-02  0.00000e+00 -7.65240e-04  0.00000e+00 -1.35830e-03  0.00000e+00 -1.38200e-03  0.00000e+00  6.99910e-03  0.00000e+00  2.79480e-02  0.00000e+00
  13744     1 8.56110e+00 0.00000e+00  1.43430e+00 4.34250e-03  3.17900e-01  0.00000e+00 -5.33710e+00  0.00000e+00 -2.70590e-03  0.00000e+00  2.04490e-03  0.00000e+00 -3.63900e-02  0.00000e+00  7.47760e-04  0.00000e+00  6.60520e-03  0.00000e+00  1.61150e-02  0.00000e+00 -2.13360e+00  0.00000e+00
  13745     1 8.60300e+00 0.00000e+00  1.38960e+00 7.14980e-03 -9.04630e+00  0.00000e+00 -3.69480e+00  0.00000e+00 -1.63630e-01  0.00000e+00 -6.09210e-02  0.00000e+00 -2.46380e-02  0.00000e+00 -1.86930e-03  0.00000e+00  4.99840e-03  0.00000e+00  2.31300e-02  0.00000e+00 -4.11250e+00  0.00000e+00
  13746     2 6.65520e+00 2.70010e+00  6.07050e-01 3.73650e-02 -6.21950e+01  1.27470e+02  4.70840e+01 -1.16280e+02  4.96130e-02 -1.32060e-01 -4.12210e-01  8.42870e-01  3.17530e-01 -7.89230e-01  7.07430e-04 -9.10780e-04  4.89630e-02  3.26090e-02 -1.99880e-02  6.34160e-03 -1.70420e+00 -1.30730e+00
  13747     2 6.88610e+00 2.88550e+00  2.21870e-01 6.26180e-03 -9.60500e+01  2.18440e+02  6.46260e+01 -1.53880e+02 -3.97150e-02  2.23450e-01 -6.57780e-01  1.49320e+00  4.50160e-01 -1.07010e+00 -3.98750e-04  2.30710e-03  2.02950e-02  1.31080e-02  1.44680e-02  1.24280e-02 -1.30800e+00 -1.22990e+00
  13748     2 6.96450e+00 2.96540e+00  6.80550e-02 1.71450e-03 -1.09200e+02  2.53360e+02  6.34940e+01 -1.49090e+02 -1.60800e-01 -1.91420e-01 -7.48980e-01  1.74250e+00  4.45620e-01 -1.04450e+00 -5.64800e-04 -2.58020e-03  1.52220e-02  5.91100e-02 -1.33210e-02  3.79580e-02 -6.67240e-01 -9.62290e-01
  13749     2 6.98960e+00 2.99150e+00  1.81030e-02 4.98350e-04 -1.16250e+02  2.70760e+02  5.65720e+01 -1.32370e+02  6.48670e-02  2.60570e-01 -8.01230e-01  1.86030e+00  4.00950e-01 -9.36710e-01  3.93790e-04  4.53890e-03 -5.33030e-03 -1.08310e-02  2.54240e-02  2.21560e-02 -2.75230e-01 -5.36100e-01
  13750     2 6.99940e+00 2.99950e+00  7.56260e-04 0.00000e+00 -1.21830e+02  2.84010e+02  4.59510e+01 -1.07330e+02  1.14040e-02  2.81810e-01 -8.38730e-01  1.95130e+00  3.29870e-01 -7.72070e-01 -4.99540e-05 -5.88200e-05  1.02280e-02  6.44860e-02 -1.84060e-02  5.84100e-02 -1.06030e-01 -9.52510e-02
  13751     2 6.99970e+00 3.00000e+00 -4.76840e-07 0.00000e+00 -1.24810e+02  2.91100e+02  3.76510e+01 -8.81710e+01 -5.73060e-02  2.94950e-02 -8.61430e-01  2.00550e+00  2.74940e-01 -6.44860e-01 -1.43150e-03  1.90270e-04  2.01470e-02  7.41810e-02  3.01310e-04  3.89460e-02 -5.05560e-02  2.95680e-02
  13752     2 6.99970e+00 3.00000e+00 -4.76840e-07 0.00000e+00 -1.26240e+02  2.94990e+02  3.14290e+01 -7.33600e+01 -8.43600e-02 -3.48820e-01 -8.70000e-01  2.03320e+00  2.34430e-01 -5.47250e-01 -1.82490e-03 -3.01150e-03  4.08680e-02  2.09270e-02  2.66780e-02 -1.33670e-02  1.26220e-02  5.68780e-02
  13753     1 3.44790e+00 0.00000e+00  6.51060e+00 4.11610e-02  4.41790e+02  0.00000e+00  2.69350e+00  0.00000e+00  2.32610e+00  0.00000e+00  5.12990e-01  0.00000e+00  1.88220e-03  0.00000e+00  3.53360e-03  0.00000e+00  1.51540e-03  0.00000e+00 -2.96560e-02  0.00000e+00 -6.16440e-02  0.00000e+00
  13754     2 2.83030e+00 1.68800e+00  5.43510e+00 4.62680e-02 -3.24630e+02  5.87990e+02 -3.13760e+01 -1.14510e+02 -8.54870e-02 -1.78890e+00 -6.79560e-01  1.23090e+00 -6.69730e-02 -2.41720e-01  1.15220e-04 -3.35390e-03  4.95020e-03 -1.72910e-02  2.17080e-02  8.42880e-03 -8.58810e-02 -3.52740e-01
  13755     2 5.48010e+00 2.05610e+00  2.45360e+00 9.98420e-03 -1.98920e+02  4.21460e+02  1.15570e+01 -6.72900e+01 -6.78670e-03  6.00340e-01 -1.34870e+00  2.86040e+00  8.24030e-02 -4.61270e-01 -1.18980e-04  4.21050e-03  1.58840e-04  4.51980e-03 -7.97580e-03 -8.10180e-03 -3.86430e-01 -2.58760e-01
  13756     2 6.44530e+00 2.59900e+00  9.55420e-01 0.00000e+00 -2.37870e+02  5.35750e+02  2.95980e+01 -8.79410e+01 -1.88520e-03 -1.81320e-01 -1.61810e+00  3.64330e+00  2.06460e-01 -6.05540e-01 -1.46120e-03 -3.44800e-03 -4.61810e-04  6.46510e-03 -2.01400e-02 -1.45570e-02 -7.04200e-01 -3.74570e-01
  13757     2 6.85640e+00 2.88360e+00  2.59720e-01 0.00000e+00 -2.54280e+02  5.88560e+02  3.82750e+01 -9.53580e+01  1.53560e-02  1.79280e-01 -1.73160e+00  4.00860e+00  2.66110e-01 -6.60490e-01 -1.29450e-03  2.79840e-03 -1.58790e-02 -1.79170e-03 -1.15620e-02 -3.74470e-02 -6.63550e-01 -4.49290e-01
  13758     2 6.95920e+00 2.96860e+00  7.19290e-02 0.00000e+00 -2.59750e+02  6.04750e+02  3.67780e+01 -8.74710e+01  5.72660e-02 -1.68270e-01 -1.76930e+00  4.11720e+00  2.56880e-01 -6.10940e-01  2.33050e-04 -2.34450e-03 -1.96070e-02 -6.24680e-02 -6.70230e-03 -7.75400e-03 -3.08000e-01 -4.07620e-01
  13759     2 6.98730e+00 2.99100e+00  2.13510e-02 0.00000e+00 -2.61780e+02  6.10580e+02  3.24100e+01 -7.58350e+01 -2.71490e-02  1.99910e-02 -1.78360e+00  4.16530e+00  2.30370e-01 -5.39740e-01  5.74820e-04 -2.63400e-03  1.25570e-02  1.58070e-02 -2.51810e-02  2.15350e-02 -1.15530e-01 -2.06750e-01
  13760     2 6.99920e+00 2.99950e+00  1.05140e-03 0.00000e+00 -2.62700e+02  6.12530e+02  2.58240e+01 -6.01310e+01  6.62520e-02 -5.54280e-01 -1.79010e+00  4.17260e+00  1.88530e-01 -4.37330e-01  1.60540e-03 -9.71160e-03  1.31770e-02  4.09350e-02  1.68850e-02 -1.31480e-02 -2.66710e-02  4.93650e-02
  13761     2 6.99970e+00 3.00000e+00 -4.76840e-07 0.00000e+00 -2.63540e+02  6.14390e+02  2.08090e+01 -4.84070e+01  1.11270e-01  5.21200e-01 -1.79580e+00  4.18040e+00  1.56260e-01 -3.59380e-01  8.07280e-04  7.31860e-03  2.12280e-02  1.97070e-03  2.39750e-02 -7.26360e-02 -3.12510e-02 -3.31000e-02
  13762     2 6.99970e+00 3.00000e+00 -4.76840e-07 0.00000e+00 -2.63560e+02  6.15340e+02  1.68290e+01 -3.97510e+01  1.57380e-01 -9.42310e-01 -1.79430e+00  4.19350e+00  1.30670e-01 -3.13880e-01  2.42570e-03 -1.27720e-02 -1.66110e-02  3.01060e-02 -2.06620e-02  1.46960e-02  6.71570e-03 -3.02610e-02
  13763     0 0.00000e+00 0.00000e+00  9.99820e+00 1.49510e-03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  13764     0 0.00000e+00 0.00000e+00  9.99970e+00 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  13765     2 4.42210e+00 1.11000e+00  4.46770e+00 0.00000e+00 -3.84010e+02  8.40420e+02 -3.89180e+01  6.15150e-01 -1.02460e-01 -9.73760e-02 -2.59140e+00  5.67250e+00 -2.61350e-01 -7.38150e-04 -3.49760e-04 -2.77680e-04 -4.97570e-03  7.02380e-04  4.21590e-03 -1.73250e-03 -1.63940e-01 -6.90660e-02
  13766     2 6.12730e+00 2.33140e+00  1.54100e+00 0.00000e+00 -4.20970e+02  9.59360e+02 -4.88330e+00 -2.62140e+01  6.26290e-02  3.71160e-04 -2.84370e+00  6.47660e+00 -2.83760e-02 -1.84430e-01  3.42520e-04 -1.32460e-03 -8.57950e-03  6.91250e-03  1.14330e-03  5.68430e-03 -5.08120e-01 -1.57000e-01
  13767     2 6.12730e+00 2.33140e+00  1.54100e+00 0.00000e+00 -4.20770e+02  9.59100e+02 -4.92990e+00 -2.63380e+01  1.04460e-01  4.13390e-01 -2.84310e+00  6.47770e+00 -2.96390e-02 -1.86910e-01  1.11870e-03  5.03050e-03 -1.09480e-02  2.14020e-03  1.15750e-02 -6.35920e-03 -5.18840e-01 -1.57150e-01
  13768     2 6.76690e+00 2.81530e+00  4.17460e-01 0.00000e+00 -4.36650e+02  1.01230e+03  1.47570e+01 -4.67510e+01  3.94360e-02 -4.18600e-01 -2.95060e+00  6.84300e+00  1.05760e-01 -3.29470e-01  9.25880e-04 -6.37800e-03  2.23500e-03  3.56660e-02 -1.31200e-02 -1.58240e-02 -5.95680e-01 -2.79290e-01
  13769     2 6.93910e+00 2.94700e+00  1.13590e-01 0.00000e+00 -4.41590e+02  1.02830e+03  1.94260e+01 -4.90650e+01 -2.90430e-01  2.78490e-01 -2.98640e+00  6.94780e+00  1.39410e-01 -3.52970e-01 -4.41180e-03  3.66950e-03  2.47890e-03 -4.66800e-03 -2.12710e-02  2.32270e-02 -3.42040e-01 -2.20940e-01
  13770     2 6.98350e+00 2.98640e+00  2.97430e-02 0.00000e+00 -4.43030e+02  1.03270e+03  1.86610e+01 -4.37690e+01 -1.21380e-02  2.01590e-01 -2.99530e+00  6.98120e+00  1.34610e-01 -3.10610e-01  2.10840e-03  1.61000e-03  1.60290e-02 -1.00060e-01  1.63320e-03  3.65680e-02 -8.82040e-02 -7.64400e-02
  13771     2 6.99840e+00 2.99950e+00  1.75380e-03 0.00000e+00 -4.43520e+02  1.03460e+03  1.54060e+01 -3.59950e+01  1.63320e-01 -5.02270e-02 -2.99550e+00  6.98710e+00  1.15340e-01 -2.69200e-01  2.13300e-03 -3.36600e-05 -7.05170e-03  5.16640e-02  6.17040e-03 -4.33030e-02 -2.85240e-02  7.90440e-03
  13772     2 6.99970e+00 3.00000e+00 -4.76840e-07 0.00000e+00 -4.43630e+02  1.03540e+03  1.22620e+01 -2.80780e+01  6.16380e-02 -1.16340e-02 -2.99690e+00  6.99770e+00  9.56690e-02 -2.17900e-01  1.11040e-03 -3.64800e-03 -1.99840e-02 -3.40930e-02  1.91620e-02  3.06800e-02 -2.29150e-04 -1.06150e-02
  13773     2 6.99970e+00 3.00000e+00 -4.76840e-07 0.00000e+00 -4.44110e+02  1.03590e+03  9.77370e+00 -2.22670e+01  1.03580e-01  3.34460e-01 -3.00000e+00  6.99560e+00  8.13030e-02 -1.83860e-01  9.66460e-04  1.90420e-03  1.93640e-02 -1.24100e-02 -3.15080e-03 -3.21040e-02  2.04000e-02 -5.41340e-05
  13774     0 0.00000e+00 0.00000e+00  9.99970e+00 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  13775     0 0.00000e+00 0.00000e+00  9.99970e+00 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  13776     0 0.00000e+00 0.00000e+00  9.99970e+00 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  13777     1 3.57810e+00 0.00000e+00  6.42160e+00 0.00000e+00 -1.31030e+03  0.00000e+00 -1.04600e+02  0.00000e+00 -2.25250e-02  0.00000e+00 -8.76820e+00  0.00000e+00 -6.98500e-01  0.00000e+00 -9.14190e-05  0.00000e+00 -8.22850e-03  0.00000e+00 -5.41790e-03  0.00000e+00 -1.17510e-01  0.00000e+00
  13778     2 6.11760e+00 2.16750e+00  1.71460e+00 0.00000e+00 -1.33420e+03  3.08810e+03 -3.85920e+01  4.60190e+01 -4.59130e-02  1.11740e-01 -8.93420e+00  2.06770e+01 -2.52090e-01  2.95780e-01 -1.45020e-03  2.16960e-03 -9.62730e-04 -1.94190e-03 -2.59740e-03  3.42270e-03 -2.86520e-01 -8.49290e-02
  13779     2 6.77300e+00 2.80260e+00  4.24040e-01 0.00000e+00 -1.34210e+03  3.12310e+03 -8.99940e+00  8.34270e+00 -1.39990e-01 -5.88000e-02 -8.98430e+00  2.09040e+01 -5.30880e-02  4.16550e-02 -2.54860e-03 -3.26560e-03  4.12350e-04  2.67240e-02 -2.93460e-02 -2.76290e-03 -3.52660e-01 -2.32720e-01
  13780     2 6.95280e+00 2.95480e+00  9.20500e-02 0.00000e+00 -1.34400e+03  3.13380e+03  1.55470e+00 -5.32730e+00 -4.55510e-02 -4.33320e-01 -8.99710e+00  2.09860e+01  2.06190e-02 -5.34810e-02 -3.11800e-04 -4.09020e-03  1.02900e-02  9.06290e-02  2.35390e-02  1.90290e-02 -1.41030e-01 -3.21110e-01
  13781     2 6.99730e+00 2.99860e+00  3.72600e-03 0.00000e+00 -1.34430e+03  3.13640e+03  4.32530e+00 -1.00760e+01 -3.45910e-02  1.44430e-01 -9.00000e+00  2.09960e+01  3.94630e-02 -9.41890e-02 -8.61160e-04  1.72270e-03  8.73230e-03 -2.05810e-02  2.46240e-02  1.99440e-02 -2.04660e-02 -1.41190e-02
  13782     2 6.99970e+00 3.00000e+00 -4.76840e-07 0.00000e+00 -1.34370e+03  3.13560e+03  3.14410e+00 -7.59390e+00 -2.38040e-01 -5.21790e-01 -8.99880e+00  2.10050e+01  3.49240e-02 -8.42580e-02 -3.45020e-03 -9.34240e-03 -3.30290e-03  5.95970e-02 -1.66460e-02 -4.68190e-03 -2.23920e-02 -4.33550e-02
  13783     2 6.99970e+00 3.00000e+00 -4.76840e-07 0.00000e+00 -1.34450e+03  3.13660e+03  2.12790e+00 -5.07110e+00 -1.94420e-02 -3.12280e-01 -9.00080e+00  2.09950e+01  2.87640e-02 -6.98790e-02  2.48860e-04 -6.17320e-03  1.14850e-02  2.35970e-02  3.96740e-02 -6.36460e-03  2.16670e-02 -2.47950e-02
  13784     2 6.99970e+00 3.00000e+00 -4.76840e-07 0.00000e+00 -1.34450e+03  3.13660e+03  2.12790e+00 -5.07110e+00 -1.94420e-02 -3.12280e-01 -9.00080e+00  2.09950e+01  2.87640e-02 -6.98790e-02  2.48860e-04 -6.17320e-03  1.14850e-02  2.35970e-02  3.96740e-02 -6.36460e-03  2.16670e-02 -2.47950e-02
  13785     1 1.14700e+01 0.00000e+00  5.23680e-01 2.06310e-03  2.32210e-01  0.00000e+00 -4.98210e-02  0.00000e+00  1.02530e-01  0.00000e+00  1.92860e-04  0.00000e+00 -1.29560e-04  0.00000e+00  1.47700e-03  0.00000e+00  2.76310e-03  0.00000e+00  4.12280e-02  0.00000e+00 -7.23390e-03  0.00000e+00
  13786     1 1.14820e+01 0.00000e+00  5.12900e-01 5.92050e-04 -4.31340e-01  0.00000e+00 -2.09310e-01  0.00000e+00  2.57410e-02  0.00000e+00 -3.43840e-03  0.00000e+00 -5.62360e-04  0.00000e+00 -2.19480e-05  0.00000e+00  1.41200e-02  0.00000e+00 -2.17590e-02  0.00000e+00 -2.39090e+00  0.00000e+00
  13787     1 1.15120e+01 0.00000e+00  4.83610e-01 0.00000e+00 -1.60950e+00  0.00000e+00  3.52930e-01  0.00000e+00 -4.52760e-02  0.00000e+00 -1.27880e-02  0.00000e+00  4.06660e-03  0.00000e+00  3.99020e-04  0.00000e+00  2.08480e-03  0.00000e+00 -2.44830e-02  0.00000e+00 -4.75210e+00  0.00000e+00
  13788     1 1.15530e+01 0.00000e+00  4.40220e-01 3.04480e-03 -2.55110e+00  0.00000e+00  9.21970e-01  0.00000e+00 -5.27590e-02  0.00000e+00 -1.81120e-02  0.00000e+00  7.33950e-03  0.00000e+00 -3.03050e-04  0.00000e+00 -2.13140e-02  0.00000e+00 -6.83470e-02  0.00000e+00 -7.30350e+00  0.00000e+00
  13789     1 1.16500e+01 0.00000e+00  3.45340e-01 6.91570e-04 -2.68500e+00  0.00000e+00  2.23930e+00  0.00000e+00  3.55240e-02  0.00000e+00 -1.88210e-02  0.00000e+00  1.72150e-02  0.00000e+00  1.25190e-03  0.00000e+00  5.25220e-03  0.00000e+00  1.24260e-04  0.00000e+00 -1.07760e+01  0.00000e+00
  13790     1 1.15960e+01 0.00000e+00  3.98280e-01 1.34150e-03 -2.44330e+00  0.00000e+00  2.17220e+00  0.00000e+00  1.45150e-01  0.00000e+00 -1.84740e-02  0.00000e+00  1.56270e-02  0.00000e+00  3.35510e-03  0.00000e+00 -1.19860e-02  0.00000e+00 -5.72410e-02  0.00000e+00 -1.34140e+01  0.00000e+00
  13791     1 1.16140e+01 0.00000e+00  3.79400e-01 1.96900e-03 -1.23930e+00  0.00000e+00  1.57460e+00  0.00000e+00  6.56870e-02  0.00000e+00 -1.07710e-02  0.00000e+00  1.35440e-02  0.00000e+00  2.49280e-03  0.00000e+00 -4.95820e-02  0.00000e+00 -1.13710e-01  0.00000e+00 -1.47850e+01  0.00000e+00
  13792     2 8.97960e+00 3.00910e+00  6.87350e-03 2.41640e-04  1.63310e+01 -4.90120e+01  5.62220e+00 -1.62920e+01  9.23190e-02  2.61100e-01  6.46920e-02 -1.97490e-01 -1.39670e-02  4.90490e-02  1.39880e-03  5.00710e-03 -2.10420e-02  1.09680e-01  7.34530e-03 -5.28970e-02 -2.99780e+00 -1.42640e+00
  13793     2 8.99490e+00 3.00070e+00  2.77280e-04 0.00000e+00  1.86490e+01 -5.65460e+01  1.23530e+01 -3.68160e+01  3.23770e-02  2.11710e-01  1.18230e-01 -3.65080e-01  3.97410e-02 -1.12900e-01  5.20570e-04  4.37750e-04 -1.21200e-02 -3.87830e-02 -9.70320e-03 -4.07170e-02 -8.55180e-01 -1.39440e-01
  13794     2 8.99580e+00 3.00000e+00  0.00000e+00 0.00000e+00  1.66300e+01 -5.00480e+01  1.48740e+01 -4.45980e+01  2.91940e-02 -1.09820e-01  1.19350e-01 -3.57980e-01  5.58850e-02 -1.63620e-01 -9.92270e-05 -5.06430e-03 -2.57020e-02  1.57300e-02  2.97770e-02 -5.88750e-02 -3.97310e-02  7.49180e-02
  13795     1 1.13820e+01 0.00000e+00  6.12850e-01 1.42920e-03  7.58380e-01  0.00000e+00  9.59260e-02  0.00000e+00  1.13400e-01  0.00000e+00  3.41760e-03  0.00000e+00  1.20410e-03  0.00000e+00  3.10600e-03  0.00000e+00  1.87240e-02  0.00000e+00  2.75460e-02  0.00000e+00 -4.94160e-05  0.00000e+00
  13796     1 1.14120e+01 0.00000e+00  5.82050e-01 1.96840e-03 -5.29390e-01  0.00000e+00 -2.87730e-01  0.00000e+00  1.14930e-01  0.00000e+00 -4.34170e-03  0.00000e+00 -1.40140e-03  0.00000e+00  2.13350e-03  0.00000e+00 -1.52050e-02  0.00000e+00 -1.95790e-02  0.00000e+00 -2.55450e+00  0.00000e+00
  13797     1 1.14470e+01 0.00000e+00  5.46540e-01 1.99870e-03 -2.15410e+00  0.00000e+00 -2.22920e-01  0.00000e+00 -8.05930e-02  0.00000e+00 -1.62660e-02  0.00000e+00 -1.03800e-03  0.00000e+00 -2.16540e-03  0.00000e+00 -3.10050e-02  0.00000e+00 -4.63520e-02  0.00000e+00 -5.22030e+00  0.00000e+00
  13798     1 1.15060e+01 0.00000e+00  4.89270e-01 5.15290e-04 -3.71760e+00  0.00000e+00  4.84380e-01  0.00000e+00 -6.31860e-03  0.00000e+00 -2.62080e-02  0.00000e+00  4.40600e-03  0.00000e+00  2.35790e-04  0.00000e+00  7.22640e-02  0.00000e+00 -1.27940e-01  0.00000e+00 -8.19290e+00  0.00000e+00
  13799     1 1.15180e+01 0.00000e+00  4.75170e-01 2.47630e-03 -4.02400e+00  0.00000e+00  9.47360e-01  0.00000e+00 -6.00690e-03  0.00000e+00 -2.72070e-02  0.00000e+00  6.74720e-03  0.00000e+00 -4.43120e-04  0.00000e+00 -1.50290e-02  0.00000e+00 -8.73770e-02  0.00000e+00 -1.14080e+01  0.00000e+00
  13800     1 1.15360e+01 0.00000e+00  4.55140e-01 4.87790e-03 -2.89150e+00  0.00000e+00  1.35300e+00  0.00000e+00  4.56400e-02  0.00000e+00 -2.36160e-02  0.00000e+00  9.40690e-03  0.00000e+00  2.53940e-03  0.00000e+00 -1.01260e-02  0.00000e+00 -3.23510e-02  0.00000e+00 -1.29950e+01  0.00000e+00
  13801     2 8.96110e+00 2.98710e+00  4.73260e-02 2.70390e-04  8.68990e+00 -2.74850e+01  2.55980e+01 -7.53180e+01  6.51030e-02 -4.13720e-01  6.51570e-02 -2.05550e-01  1.34150e-01 -3.94530e-01  3.95170e-04 -7.97200e-03  1.63720e-01  2.74410e-02 -1.54750e-01 -3.36550e-02 -2.92460e+00 -2.15700e+00
  13802     2 8.99110e+00 3.00080e+00  3.44400e-03 4.72070e-04  9.15140e-01 -2.60770e+00  3.81150e+01 -1.14360e+02 -6.23160e-02  5.37780e-01  2.44560e-02 -7.02130e-02  2.51140e-01 -7.57110e-01 -1.00140e-03  1.02910e-02  7.14700e-02  2.26000e-02 -6.20840e-02  1.36550e-02 -2.27730e+00 -4.39050e-01
  13803     2 8.99570e+00 3.00010e+00  2.62610e-05 5.68750e-06 -7.85330e+00  2.42200e+01  3.84340e+01 -1.15210e+02  7.16020e-02  3.19400e-01 -3.13000e-02  1.01700e-01  2.62700e-01 -7.88220e-01  8.58390e-04  6.27190e-03 -2.89870e-03  1.37440e-02  4.26160e-02 -7.51230e-02 -3.01470e-01  3.92920e-02
  13804     2 8.99580e+00 3.00000e+00  0.00000e+00 0.00000e+00 -1.47610e+01  4.38690e+01  3.64130e+01 -1.09320e+02 -3.26220e-02 -6.93830e-02 -7.70600e-02  2.26210e-01  2.56190e-01 -7.72520e-01 -5.76940e-04 -1.99160e-03  3.99370e-03 -3.32770e-02  1.20850e-02  7.38770e-03 -5.63900e-03  5.83650e-03
  13805     1 1.05440e+01 0.00000e+00  1.44500e+00 7.21340e-03  5.25720e+00  0.00000e+00  8.01250e-02  0.00000e+00  1.35570e-01  0.00000e+00  3.41090e-02  0.00000e+00  1.94890e-03  0.00000e+00  1.45960e-03  0.00000e+00 -7.67980e-03  0.00000e+00  6.33420e-03  0.00000e+00 -1.75770e-02  0.00000e+00
  13806     1 1.05970e+01 0.00000e+00  1.39460e+00 4.11620e-03  2.54220e-01  0.00000e+00 -4.06290e+00  0.00000e+00 -5.30100e-02  0.00000e+00  9.15480e-04  0.00000e+00 -2.75310e-02  0.00000e+00 -6.30340e-04  0.00000e+00  4.02820e-02  0.00000e+00 -8.55470e-04  0.00000e+00 -3.09370e+00  0.00000e+00
